x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y,y_1,y_2,y_3,y_4,y_5,y_6
233,981.0,992.0,467888.0,467902.0,102.0,16.0,14.0,12417.0,115.0,132.0,1356.0,0.0,1.0,40.0,0.5369,0.3377,0.7857,0.0081,0.6875,1.0,1.0,2.0086,1.0414,1.1461,0.2143,-0.0489,0.2712,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
234,980.0,992.0,333332.0,333435.0,970.0,57.0,103.0,97514.0,66.0,133.0,1362.0,0.0,1.0,175.0,0.5433,0.2152,0.1165,0.0088,0.2105,1.0,1.0,2.9868,1.0792,2.0128,0.8835,-0.2146,0.998,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
235,523.0,567.0,266325.0,266337.0,209.0,67.0,30.0,26833.0,119.0,141.0,1360.0,0.0,1.0,40.0,0.7691,0.6042,0.2727,0.0323,0.6567,0.4,0.0,2.3201,1.6435,1.0792,-0.7273,0.003,0.8183,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
236,220.0,229.0,3094414.0,3094424.0,54.0,10.0,10.0,6091.0,104.0,124.0,1692.0,0.0,1.0,70.0,0.26,0.4,0.9,0.0053,0.9,1.0,1.0,1.7324,0.9542,1.0,0.1,-0.1188,0.1954,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0
237,362.0,388.0,2839568.0,2839625.0,1015.0,49.0,59.0,105560.0,76.0,132.0,1364.0,0.0,1.0,40.0,0.5308,0.3151,0.4561,0.0191,0.5306,0.9661,1.0,3.0065,1.415,1.7559,0.5439,-0.1875,0.9996,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0
238,1589.0,1601.0,3051375.0,3051391.0,87.0,33.0,19.0,10070.0,108.0,127.0,1690.0,0.0,1.0,70.0,0.1053,0.5469,0.75,0.0071,0.3636,0.8421,1.0,1.9395,1.0792,1.2041,0.25,-0.0957,0.3241,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0
239,995.0,1002.0,66318.0,66328.0,45.0,8.0,10.0,4552.0,93.0,118.0,1358.0,0.0,1.0,130.0,0.5243,0.3571,0.7,0.0052,0.875,1.0,1.0,1.6532,0.8451,1.0,0.3,-0.2097,0.1753,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
240,41.0,198.0,622372.0,622437.0,6277.0,192.0,109.0,651641.0,43.0,125.0,1358.0,0.0,1.0,40.0,0.0604,0.3849,0.414,0.1156,0.8177,0.5963,0.0,3.7977,2.1959,1.8129,-0.586,-0.189,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0
241,41.0,198.0,430771.0,430836.0,6376.0,200.0,110.0,659058.0,54.0,127.0,1360.0,0.0,1.0,40.0,0.0603,0.3752,0.414,0.1154,0.785,0.5909,0.0,3.8045,2.1959,1.8129,-0.586,-0.1925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
242,110.0,117.0,90910.0,90937.0,116.0,18.0,28.0,19935.0,162.0,181.0,1353.0,0.0,1.0,100.0,0.1626,0.3862,0.2593,0.0052,0.3889,0.9643,1.0,2.0645,0.8451,1.4314,0.7407,0.3426,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
243,1065.0,1084.0,3160062.0,3160080.0,147.0,26.0,24.0,14121.0,85.0,124.0,1364.0,1.0,0.0,80.0,0.4106,0.5702,0.9474,0.0139,0.7308,0.75,0.0,2.1673,1.2787,1.2553,-0.0526,-0.2495,0.5659,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1.0
244,41.0,189.0,2215354.0,2215404.0,4881.0,239.0,110.0,513464.0,40.0,127.0,1404.0,0.0,1.0,40.0,0.0584,0.3404,0.3378,0.1054,0.6192,0.4545,0.0,3.6885,2.1703,1.699,-0.6622,-0.1781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
245,853.0,861.0,10555505.0,10555515.0,66.0,8.0,10.0,7605.0,97.0,134.0,1360.0,0.0,1.0,40.0,0.7338,0.175,0.8,0.0059,1.0,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.0998,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
246,1508.0,1550.0,1791800.0,1791803.0,92.0,42.0,15.0,10838.0,72.0,198.0,1690.0,1.0,0.0,70.0,0.1657,0.2698,0.0714,0.0248,1.0,0.2,0.0,1.9638,1.6233,0.4771,-0.9286,-0.0796,0.2359,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0
247,989.0,1000.0,800963.0,800972.0,68.0,13.0,10.0,7457.0,91.0,125.0,1364.0,1.0,0.0,70.0,0.5337,0.3131,0.8182,0.0081,0.8461,0.9,0.0,1.8325,1.0414,0.9542,-0.1818,-0.1433,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
248,1230.0,1244.0,86773.0,86815.0,279.0,58.0,51.0,35410.0,118.0,141.0,1396.0,0.0,1.0,120.0,0.2178,0.5255,0.3333,0.01,0.2414,0.8235,1.0,2.4456,1.1461,1.6233,0.6667,-0.0085,0.8705,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
249,1605.0,1616.0,1116225.0,1116232.0,57.0,11.0,7.0,5464.0,82.0,108.0,1687.0,1.0,0.0,100.0,0.0842,0.2597,0.6364,0.0065,1.0,1.0,0.0,1.7559,1.0414,0.8451,-0.3636,-0.2511,0.1822,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
250,1073.0,1078.0,372724.0,372744.0,73.0,15.0,20.0,8836.0,110.0,134.0,1356.0,0.0,1.0,175.0,0.41,0.27,0.25,0.0037,0.3333,1.0,1.0,1.8633,0.699,1.301,0.75,-0.0544,0.2061,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0
251,486.0,493.0,1622520.0,1622524.0,16.0,8.0,4.0,2062.0,109.0,140.0,1358.0,0.0,1.0,50.0,0.7158,0.4286,0.5714,0.0052,0.875,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,0.0068,0.1384,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
252,575.0,581.0,1188740.0,1188745.0,17.0,8.0,5.0,2127.0,105.0,143.0,1358.0,0.0,1.0,50.0,0.8468,0.4333,0.8333,0.0044,0.75,1.0,0.0,1.2305,0.7782,0.699,-0.1667,-0.0225,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
253,1175.0,1208.0,70457.0,70478.0,288.0,62.0,34.0,27785.0,84.0,127.0,1356.0,0.0,1.0,40.0,0.2183,0.5844,0.6364,0.0243,0.5323,0.6176,0.0,2.4594,1.5185,1.3222,-0.3636,-0.2463,0.9312,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0
254,974.0,980.0,972384.0,972388.0,18.0,6.0,4.0,2370.0,117.0,148.0,1358.0,0.0,1.0,50.0,0.5567,0.25,0.6667,0.0044,1.0,1.0,0.0,1.2553,0.7782,0.6021,-0.3333,0.0287,0.1353,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
255,450.0,466.0,11741476.0,11741833.0,3319.0,221.0,357.0,363821.0,37.0,133.0,1360.0,0.0,1.0,40.0,0.6618,0.4189,0.0448,0.0118,0.0724,1.0,1.0,3.521,1.2041,2.5527,0.9552,-0.1436,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0
256,32.0,44.0,2070769.0,2070796.0,142.0,30.0,29.0,12465.0,72.0,109.0,1354.0,1.0,0.0,70.0,0.0473,0.5617,0.4444,0.0089,0.4,0.931,1.0,2.1523,1.0792,1.4314,0.5556,-0.3142,0.5362,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
257,1027.0,1048.0,787015.0,787022.0,76.0,22.0,10.0,9934.0,109.0,148.0,1692.0,1.0,0.0,143.0,0.7612,0.483,0.3333,0.0124,0.9546,0.7,0.0,1.8808,1.3222,0.8451,-0.6667,0.0212,0.2621,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
258,395.0,443.0,2258772.0,2258779.0,226.0,50.0,18.0,25843.0,106.0,126.0,1360.0,0.0,1.0,40.0,0.5809,0.3274,0.1458,0.0353,0.96,0.3889,0.0,2.3541,1.6812,0.8451,-0.8542,-0.1066,0.556,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0
259,360.0,998.0,4601186.0,4601217.0,11797.0,705.0,225.0,1290423.0,78.0,252.0,1358.0,1.0,0.0,100.0,0.5302,0.4035,0.0486,0.4698,0.905,0.1378,0.0,4.0718,2.8048,1.4914,-0.9514,-0.1454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
260,312.0,322.0,10391495.0,10391507.0,88.0,13.0,12.0,9643.0,91.0,126.0,1358.0,0.0,1.0,40.0,0.4595,0.2667,0.8333,0.0074,0.7692,1.0,1.0,1.9445,1.0,1.0792,0.1667,-0.1439,0.2288,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0
261,1.0,222.0,486069.0,486291.0,22554.0,999.0,605.0,2712104.0,27.0,150.0,1400.0,0.0,1.0,40.0,0.0014,0.5403,0.9955,0.1579,0.2212,0.3669,1.0,4.3532,2.3444,2.3463,0.0045,-0.0606,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
262,1566.0,1577.0,2613123.0,2613138.0,106.0,19.0,15.0,8602.0,63.0,95.0,1654.0,1.0,0.0,100.0,0.0931,0.3576,0.7333,0.0066,0.5789,1.0,1.0,2.0253,1.0414,1.1761,0.2667,-0.366,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0
263,833.0,856.0,276547.0,276554.0,80.0,24.0,12.0,9778.0,103.0,143.0,1692.0,1.0,0.0,143.0,0.9846,0.5031,0.3043,0.0136,0.9583,0.5833,0.0,1.9031,1.3617,0.8451,-0.6956,-0.0451,0.2806,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0
264,1259.0,1271.0,1918092.0,1918128.0,324.0,30.0,36.0,30269.0,65.0,124.0,1353.0,0.0,1.0,70.0,0.1212,0.25,0.3333,0.0089,0.4,1.0,1.0,2.5106,1.0792,1.5563,0.6667,-0.2701,0.7037,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
265,696.0,706.0,762234.0,762239.0,26.0,13.0,7.0,3330.0,120.0,140.0,1358.0,0.0,1.0,50.0,0.9602,0.48,0.5,0.0074,0.7692,0.7143,0.0,1.415,1.0,0.699,-0.5,0.0006,0.1569,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0
266,1393.0,1402.0,92878.0,92896.0,126.0,15.0,18.0,12598.0,84.0,124.0,1688.0,1.0,0.0,60.0,0.3389,0.2222,0.5,0.0053,0.6,1.0,1.0,2.1004,0.9542,1.2553,0.5,-0.2189,0.2819,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0
267,6.0,17.0,363701.0,363718.0,140.0,11.0,17.0,14533.0,76.0,125.0,1687.0,0.0,1.0,200.0,0.0071,0.2513,0.6471,0.0065,1.0,1.0,1.0,2.1461,1.0414,1.2305,0.3529,-0.189,0.3168,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0
268,0.0,14.0,990037.0,990193.0,1183.0,80.0,162.0,91488.0,57.0,101.0,1687.0,1.0,0.0,80.0,0.0,0.4583,0.0897,0.0083,0.175,0.963,1.0,3.073,1.1461,2.1931,0.9103,-0.3958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
269,214.0,226.0,238008.0,238020.0,113.0,12.0,12.0,11369.0,86.0,115.0,1687.0,1.0,0.0,80.0,0.2537,0.2153,1.0,0.0071,1.0,1.0,0.5,2.0531,1.0792,1.0792,0.0,-0.214,0.2583,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
270,66.0,92.0,961682.0,961728.0,613.0,95.0,77.0,63480.0,90.0,117.0,1356.0,1.0,0.0,70.0,0.0974,0.4875,0.5652,0.0192,0.2737,0.5974,1.0,2.7875,1.415,1.6628,0.4348,-0.191,0.9974,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0
271,39.0,217.0,1803992.0,1804079.0,6816.0,333.0,162.0,699635.0,36.0,126.0,1358.0,0.0,1.0,40.0,0.0574,0.5599,0.4888,0.1311,0.5345,0.537,0.0,3.8335,2.2504,1.9395,-0.5112,-0.1981,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
272,23.0,32.0,893638.0,893649.0,63.0,10.0,11.0,7769.0,111.0,140.0,1350.0,0.0,1.0,40.0,0.0341,0.3636,0.8182,0.0067,0.9,1.0,1.0,1.7993,0.9542,1.0414,0.1818,-0.0366,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0
273,625.0,635.0,1981388.0,1981483.0,571.0,68.0,95.0,64701.0,98.0,135.0,1364.0,0.0,1.0,100.0,0.9164,0.399,0.1053,0.0073,0.1471,1.0,1.0,2.7566,1.0,1.9777,0.8947,-0.1147,0.9869,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
274,1557.0,1584.0,2375780.0,2375805.0,339.0,79.0,40.0,39556.0,104.0,132.0,1710.0,1.0,0.0,100.0,0.1474,0.4978,0.9259,0.0158,0.3418,0.625,0.0,2.5302,1.4314,1.3979,-0.0741,-0.0884,0.9231,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
275,1287.0,1302.0,3204829.0,3204845.0,191.0,17.0,16.0,20590.0,67.0,133.0,1627.0,0.0,1.0,40.0,0.3995,0.2042,0.9375,0.0092,0.8824,1.0,1.0,2.281,1.1761,1.2041,0.0625,-0.1578,0.3977,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
276,35.0,75.0,2412964.0,2412966.0,65.0,40.0,3.0,8355.0,85.0,165.0,1688.0,1.0,0.0,70.0,0.0415,0.1875,0.05,0.0237,1.0,0.6667,0.0,1.8129,1.6021,0.301,-0.95,0.0042,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
277,1053.0,1064.0,701399.0,701451.0,352.0,41.0,53.0,39648.0,92.0,141.0,1360.0,0.0,1.0,175.0,0.4353,0.3846,0.2115,0.0081,0.2683,0.9811,1.0,2.5465,1.0414,1.716,0.7885,-0.12,0.8579,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0
278,1579.0,1600.0,188073.0,188125.0,509.0,68.0,57.0,53843.0,49.0,124.0,1692.0,0.0,1.0,300.0,0.1088,0.5339,0.4038,0.0124,0.3088,0.9123,1.0,2.7067,1.3222,1.716,0.5961,-0.1736,0.9949,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
279,1505.0,1522.0,880521.0,880535.0,155.0,19.0,14.0,14729.0,71.0,114.0,1654.0,1.0,0.0,80.0,0.1596,0.3487,0.8235,0.0103,0.8947,1.0,0.0,2.1903,1.2305,1.1461,-0.1765,-0.2576,0.3945,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
280,1109.0,1118.0,1170194.0,1170219.0,130.0,21.0,26.0,15147.0,109.0,126.0,1360.0,0.0,1.0,175.0,0.3559,0.4222,0.36,0.0066,0.4286,0.9615,1.0,2.1139,0.9542,1.3979,0.64,-0.0897,0.374,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0
281,1110.0,1118.0,2817680.0,2817695.0,77.0,11.0,15.0,8602.0,98.0,125.0,1692.0,1.0,0.0,70.0,0.6785,0.3583,0.5333,0.0047,0.7273,1.0,1.0,1.8865,0.9031,1.1761,0.4667,-0.1272,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0
282,299.0,309.0,1738808.0,1738812.0,19.0,10.0,7.0,2351.0,116.0,134.0,1360.0,0.0,1.0,50.0,0.4397,0.525,0.4,0.0074,1.0,0.5714,0.0,1.2787,1.0,0.6021,-0.6,-0.0333,0.1483,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
283,344.0,355.0,113753.0,113766.0,92.0,12.0,13.0,4690.0,29.0,71.0,1356.0,1.0,0.0,300.0,0.5074,0.3566,0.8461,0.0081,0.9167,1.0,1.0,1.9638,1.0414,1.1139,0.1539,-0.6017,0.257,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
284,203.0,222.0,5521699.0,5521708.0,89.0,32.0,14.0,11922.0,123.0,150.0,1650.0,1.0,0.0,69.0,0.2461,0.4795,0.4737,0.0115,0.5938,0.6429,0.0,1.9494,1.2787,0.9542,-0.5263,0.0465,0.2942,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
285,997.0,1009.0,920577.0,920619.0,264.0,38.0,42.0,30966.0,106.0,132.0,1374.0,0.0,1.0,40.0,0.5313,0.4762,0.2857,0.0087,0.3158,1.0,1.0,2.4216,1.0792,1.6233,0.7143,-0.0836,0.7933,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
286,41.0,456.0,674290.0,674482.0,16686.0,842.0,562.0,2013557.0,19.0,150.0,1402.0,0.0,1.0,40.0,0.0585,0.7906,0.4627,0.296,0.4929,0.3416,0.0,4.2224,2.6181,2.2833,-0.5373,-0.0572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
287,852.0,860.0,222646.0,222657.0,69.0,8.0,11.0,13099.0,164.0,205.0,1387.0,0.0,1.0,40.0,0.7599,0.2159,0.7273,0.0058,1.0,1.0,1.0,1.8389,0.9031,1.0414,0.2727,0.4831,0.1934,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
288,41.0,218.0,1196243.0,1196445.0,16164.0,861.0,522.0,1868220.0,23.0,141.0,1400.0,0.0,1.0,40.0,0.0586,0.5479,0.8762,0.1264,0.2056,0.387,1.0,4.2085,2.248,2.3054,0.1238,-0.097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
289,996.0,1015.0,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,116.0,1358.0,0.0,1.0,40.0,0.5052,0.4386,0.6316,0.014,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
290,1118.0,1130.0,2673603.0,2673616.0,118.0,16.0,13.0,14120.0,103.0,253.0,1358.0,0.0,1.0,40.0,0.3358,0.2436,0.9231,0.0088,0.75,1.0,1.0,2.0719,1.0792,1.1139,0.0769,-0.0652,0.2739,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0
291,81.0,94.0,162885.0,162940.0,395.0,54.0,59.0,41476.0,92.0,127.0,1356.0,1.0,0.0,70.0,0.1195,0.4475,0.2364,0.0096,0.2407,0.9322,1.0,2.5966,1.1139,1.7404,0.7636,-0.1797,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
292,41.0,222.0,592614.0,592819.0,17887.0,713.0,448.0,2156667.0,21.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.5179,0.8829,0.1293,0.2539,0.4576,1.0,4.2525,2.2577,2.3117,0.1171,-0.058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0
293,118.0,135.0,2473221.0,2473233.0,80.0,23.0,13.0,10030.0,113.0,140.0,1358.0,1.0,0.0,70.0,0.1738,0.6078,0.7059,0.0125,0.7391,0.9231,0.0,1.9031,1.2305,1.0792,-0.2941,-0.0205,0.3419,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
294,16.0,26.0,786881.0,786900.0,136.0,19.0,19.0,16571.0,99.0,143.0,1358.0,1.0,0.0,70.0,0.0236,0.2842,0.5263,0.0074,0.5263,1.0,1.0,2.1335,1.0,1.2787,0.4737,-0.0481,0.3212,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
295,1194.0,1219.0,172567.0,172592.0,204.0,68.0,38.0,25491.0,114.0,141.0,1358.0,0.0,1.0,40.0,0.2047,0.6736,1.0,0.0184,0.3677,0.6579,0.5,2.3096,1.3979,1.3979,0.0,-0.0238,0.8958,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0
296,1398.0,1445.0,684296.0,684315.0,381.0,91.0,47.0,48528.0,111.0,143.0,1694.0,1.0,0.0,143.0,0.294,0.5734,0.4043,0.0277,0.5165,0.4043,0.0,2.5809,1.6721,1.2787,-0.5957,-0.0049,0.9809,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
297,474.0,486.0,1352048.0,1352060.0,73.0,14.0,12.0,7241.0,86.0,118.0,1652.0,1.0,0.0,70.0,0.5738,0.4931,1.0,0.0073,0.8571,1.0,0.5,1.8633,1.0792,1.0792,0.0,-0.2251,0.2583,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0
298,1061.0,1085.0,3326735.0,3326756.0,161.0,44.0,39.0,15643.0,85.0,124.0,1362.0,1.0,0.0,80.0,0.4067,0.6806,0.875,0.0176,0.5454,0.5385,0.0,2.2068,1.3802,1.3222,-0.125,-0.2409,0.7933,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
299,1527.0,1565.0,5331249.0,5331309.0,1284.0,68.0,61.0,116623.0,42.0,117.0,1648.0,1.0,0.0,80.0,0.1007,0.4368,0.6333,0.0231,0.5588,0.9836,1.0,3.1086,1.5798,1.7781,0.3667,-0.2904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
300,787.0,1316.0,3544454.0,3544490.0,8391.0,609.0,343.0,991612.0,103.0,140.0,1364.0,0.0,1.0,40.0,0.0704,0.5594,0.068,0.3878,0.8686,0.105,0.0,3.9238,2.7235,1.5563,-0.9319,-0.0768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
301,123.0,132.0,189105.0,189141.0,145.0,18.0,39.0,20557.0,132.0,151.0,1353.0,0.0,1.0,100.0,0.1818,0.5525,0.25,0.0066,0.5,0.9231,1.0,2.1614,0.9542,1.5563,0.75,0.1076,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
302,810.0,824.0,11569824.0,11569844.0,190.0,18.0,20.0,22158.0,102.0,132.0,1360.0,0.0,1.0,40.0,0.7882,0.3214,0.7,0.0103,0.7778,1.0,1.0,2.2787,1.1461,1.301,0.3,-0.0889,0.463,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
303,93.0,172.0,938265.0,938349.0,2108.0,317.0,184.0,263590.0,115.0,135.0,1358.0,0.0,1.0,40.0,0.137,0.6823,0.9405,0.0582,0.2492,0.4565,1.0,3.3239,1.8976,1.9243,0.0595,-0.0231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
304,896.0,904.0,801872.0,801889.0,65.0,12.0,17.0,7974.0,113.0,135.0,1354.0,0.0,1.0,40.0,0.6647,0.5221,0.4706,0.0059,0.6667,1.0,1.0,1.8129,0.9031,1.2305,0.5294,-0.0416,0.2482,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
305,133.0,142.0,2243918.0,2243932.0,101.0,12.0,14.0,11300.0,95.0,135.0,1692.0,1.0,0.0,60.0,0.1572,0.1984,0.6429,0.0053,0.75,1.0,1.0,2.0043,0.9542,1.1461,0.3571,-0.1259,0.2359,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0
306,345.0,362.0,283416.0,283428.0,60.0,23.0,18.0,7914.0,124.0,143.0,1364.0,0.0,1.0,40.0,0.5059,0.7059,0.7059,0.0125,0.7391,0.6667,0.0,1.7781,1.2305,1.0792,-0.2941,0.0305,0.3419,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0
307,205.0,235.0,1417276.0,1417288.0,156.0,49.0,17.0,20131.0,122.0,140.0,1360.0,0.0,1.0,40.0,0.3015,0.5667,0.4,0.0221,0.6122,0.7059,0.0,2.1931,1.4771,1.0792,-0.6,0.0082,0.5951,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
308,780.0,804.0,3746641.0,3746649.0,99.0,30.0,18.0,13131.0,125.0,143.0,1378.0,0.0,1.0,40.0,0.8331,0.4844,0.3333,0.0174,0.8,0.4444,0.0,1.9956,1.3802,0.9031,-0.6667,0.0362,0.3241,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
309,1379.0,1396.0,2128940.0,2128956.0,126.0,33.0,22.0,16498.0,116.0,148.0,1666.0,1.0,0.0,100.0,0.3241,0.5368,0.9412,0.0102,0.5152,0.7273,0.0,2.1004,1.2305,1.2041,-0.0588,0.0229,0.4498,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
310,123.0,140.0,1477978.0,1477986.0,69.0,19.0,12.0,8701.0,113.0,142.0,1652.0,1.0,0.0,100.0,0.1489,0.4927,0.4706,0.0103,0.8947,0.6667,0.0,1.8389,1.2305,0.9031,-0.5294,-0.0148,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
