x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y,y_1,y_2,y_3,y_4,y_5
475,1.073066,0.804341,0.403065,0.021553,1.389975,1.212789,0.713472,0.448916,1.416986,0.835741,0.970552,0.242968,0.125735,0.15419,0.281304,-0.086885,1.400122,0.8657,0.529392,0.283508,1.42361,0.880036,0.540978,0.29005,-0.748307,-1.112736,0.28805,0.491773,0.745289,0.343779,0.053167,-0.189986,1.438068,1.058033,0.603395,0.235886,2,1.0,1.0,2.0,2.0,2.0
476,-0.764376,-0.856336,-1.339101,-0.613446,-1.043438,-0.840824,-1.086807,-0.818182,-0.141965,-0.826388,-0.8327,-0.810711,0.34628,-0.020865,-0.438644,-0.45663,-0.446584,-0.706005,-1.145483,-0.662091,-0.731046,-0.867881,-1.55112,-0.863549,0.429852,0.202896,-0.133319,-0.192752,0.448832,-0.093911,-0.784941,-0.40003,-0.42738,-0.738876,-1.193498,-0.761265,4,4.0,0.0,1.0,4.0,4.0
477,-0.764376,0.498427,0.643364,0.391969,-0.748479,0.338911,0.353416,0.184937,-0.735851,0.223378,0.67001,0.190284,-0.903473,0.197954,0.341299,0.018756,-0.889794,0.385456,0.349941,0.020842,-1.176837,0.399359,0.361655,0.237614,-1.190116,-0.104085,0.167659,0.017871,-1.181682,0.081165,-0.306022,0.020058,-1.17356,0.093838,-0.055466,0.025959,0,3.0,2.0,3.0,0.0,0.0
478,-0.176394,-0.506719,-1.519325,-1.301361,-0.158561,-0.491273,-1.506872,-1.293344,-0.141965,-0.651427,-1.313567,-1.284866,-0.756443,-0.896143,-1.998532,-1.460222,-0.446584,-0.880639,-1.803469,-1.450091,-0.433852,-0.693089,-1.790217,-1.440349,-0.453767,-0.761901,-1.878991,-1.561801,-0.440539,-0.750447,-1.623048,-1.187693,-0.42738,-0.563568,-1.612773,-1.181119,5,2.0,0.0,4.0,0.0,5.0
479,1.367057,0.848043,0.823588,0.233219,1.389975,1.038013,0.593453,0.237733,1.416986,0.879481,0.850335,0.242968,1.228458,0.898176,0.521286,0.124397,1.547858,1.12765,0.529392,0.125908,0.977819,0.574151,0.062784,-0.234313,0.429852,0.027478,-0.374101,-0.561342,0.448832,0.037396,-0.545481,-0.767606,-0.128909,-0.432086,-1.193498,-1.181119,2,2.0,4.0,5.0,2.0,1.0
480,-0.102897,0.061407,-0.55813,-0.348863,-0.084821,0.469993,-0.306686,-0.184633,0.526157,0.485819,0.730119,-0.178503,-0.09481,-0.020865,-0.738623,-0.826374,0.144362,-0.00747,-0.726764,-0.662091,0.532028,0.355661,-0.475184,-0.444059,0.135312,-0.367211,-1.096448,-1.0879,-0.144082,-0.356526,-0.844805,-0.610073,-0.128909,-0.344432,-0.175259,-0.183967,3,3.0,2.0,4.0,3.0,1.0
481,-1.719846,-2.385906,1.36426,2.455715,-1.928316,-2.239028,1.373574,2.666337,-1.923623,-2.226075,1.391311,2.455694,-2.006196,-2.165295,1.181239,2.76543,-1.259135,-2.015759,0.888293,2.174707,-1.251136,-1.52335,0.361655,1.181467,-1.190116,-1.200445,0.107463,0.755051,-0.662882,-0.881754,-0.844805,-0.505051,-0.128909,-0.51974,-1.253394,-1.286082,1,4.0,0.0,1.0,5.0,1.0
482,0.117596,1.022851,1.36426,0.709468,0.136399,0.863238,0.83349,0.501711,0.154978,0.879481,1.150877,0.506388,-0.168324,1.029468,1.421222,0.705425,0.144362,1.214967,1.426646,0.703775,0.160536,0.880036,1.13872,0.70954,-0.232863,0.729148,0.769615,0.491773,-0.218196,0.912777,1.070868,0.492656,0.094945,1.145687,1.382048,0.708221,0,2.0,1.0,4.0,0.0,1.0
483,-1.27886,-1.555568,-0.55813,0.815302,-0.748479,-0.884518,-0.546723,-0.395816,-0.141965,-0.563946,-0.772592,-0.968763,0.05222,0.022899,-0.618631,-0.50945,0.365966,0.210823,-0.846398,-0.504491,0.383431,0.049776,-0.833829,-0.496495,0.503487,0.641439,-0.073123,-0.350719,0.522946,0.475086,-0.066563,-0.347519,0.542653,0.269146,-0.295052,-0.551339,3,4.0,3.0,3.0,3.0,3.0
484,-0.249892,-0.900038,-1.399176,-0.878029,-0.45352,-1.015599,-1.146816,-0.870978,-0.735851,-1.30753,-0.892808,-0.652659,-0.756443,-1.027434,-1.038601,-0.773554,-0.742057,-1.011614,-1.025849,-0.767158,-0.731046,-1.130069,-1.013152,-0.758677,-0.895577,-1.200445,-1.036253,-0.929932,-0.662882,-1.013061,-1.0244,-0.925139,-0.651234,-1.001838,-1.013809,-0.708784,4,4.0,4.0,4.0,3.0,4.0
485,0.411587,1.022851,1.424335,0.709468,-0.158561,1.038013,1.133537,0.501711,-0.141965,0.70452,0.609902,-0.178503,-0.241839,1.116996,1.361226,0.494142,0.070493,1.12765,1.366829,0.703775,-0.210957,1.142224,1.377816,0.70954,-0.159228,0.860711,1.491962,0.597084,-0.144082,1.087853,0.891274,0.807721,0.468035,1.10186,0.902877,0.813184,0,3.0,5.0,1.0,0.0,4.0
486,-0.984869,-1.337058,0.523215,1.291551,-1.485877,-2.020559,1.373574,2.243971,-1.923623,-2.226075,1.691853,2.66643,-1.712136,-2.165295,1.841192,2.76543,-1.997817,-2.234051,1.845364,2.752574,-1.99412,-2.222517,1.497365,2.964302,-1.85283,-2.296804,1.79294,3.019248,-1.84871,-2.151056,1.489922,2.645603,-1.845121,-2.141341,1.501841,2.807487,1,0.0,4.0,1.0,1.0,4.0
487,1.440554,0.97915,0.883663,0.233219,1.463715,0.994319,0.353416,0.237733,1.194278,0.835741,0.67001,0.032233,1.375487,1.204523,1.241235,0.441321,1.400122,0.996675,0.708842,0.441108,1.42361,1.01113,0.421429,0.237614,1.387105,0.860711,0.82981,0.123183,1.412317,0.869008,0.532085,0.12508,1.438068,1.058033,0.842981,0.288368,2,3.0,5.0,2.0,2.0,2.0
488,-0.470385,0.367321,0.342991,0.233219,-0.674739,0.382605,0.653462,0.39612,-0.141965,0.835741,0.910444,0.40102,-0.682928,0.460537,0.701274,0.441321,-0.372716,0.647407,0.708842,0.441108,-0.06236,1.01113,0.959397,0.604668,-0.085593,1.036129,1.130788,0.491773,-0.069968,0.869008,1.130733,0.492656,0.169563,0.882725,1.142463,0.498294,0,0.0,1.0,0.0,0.0,0.0
489,0.044099,-0.375613,-1.399176,-1.248444,-0.2323,-0.185416,-1.146816,-0.870978,-0.216201,-0.345245,-0.892808,-0.863395,-0.168324,-0.283448,-1.218588,-1.196119,-0.151111,-0.269421,-1.025849,-0.977291,-0.136658,-0.25611,-1.013152,-0.968422,-0.453767,-0.367211,-1.277035,-1.0879,-0.440539,-0.181449,-0.844805,-1.082671,-0.128909,-0.169124,-1.013809,-0.91871,5,0.0,5.0,4.0,5.0,5.0
490,-1.205362,-0.200805,-0.618205,-0.348863,-0.895959,-0.185416,-0.366695,-0.131838,-0.884323,0.223378,0.129035,0.032233,-0.903473,-0.283448,-0.558636,-0.350989,-1.185267,-0.269421,-0.547313,-0.346891,-1.176837,-0.25611,-0.295861,-0.181877,-0.674672,0.159041,0.28805,0.123183,-0.662882,-0.006373,0.053167,0.12508,-0.949706,-0.169124,-0.474741,-0.236449,0,0.0,3.0,3.0,0.0,4.0
491,0.705578,0.673235,0.042617,-0.401779,1.095016,0.338911,0.05337,-0.395816,1.120043,0.529559,0.068926,-0.178503,0.640339,0.548065,0.041321,-0.086885,0.956912,0.56009,-0.188412,-0.241825,0.977819,0.355661,0.062784,-0.444059,0.724391,0.334459,0.348246,-0.192752,0.152375,-0.444064,0.113031,0.387634,-0.42738,-1.133319,0.363809,0.970629,3,4.0,1.0,4.0,3.0,2.0
492,1.367057,1.022851,0.583289,0.497802,2.053633,1.212789,0.83349,0.501711,1.788164,1.229403,1.150877,0.506388,1.522517,1.116996,1.061248,0.33568,1.547858,0.909358,1.067744,0.336042,1.943699,1.142224,0.780074,0.342486,1.681645,1.079983,0.890006,0.597084,1.708774,1.087853,0.891274,0.387634,2.035012,1.10186,0.663291,0.393331,2,0.0,1.0,1.0,0.0,2.0
493,-1.205362,-1.424462,0.823588,1.079884,0.136399,-0.01064,0.05337,-0.237429,1.120043,0.70452,0.30936,0.1376,-1.565107,-2.034003,1.121243,2.025941,-0.446584,-1.098931,0.589209,0.703775,0.754923,0.530453,0.062784,-0.181877,-1.484656,-2.165241,1.070593,2.071445,-1.478139,-2.151056,1.070868,2.225516,-1.248178,-1.483936,0.783084,1.285519,1,4.0,2.0,1.0,1.0,1.0
494,0.779075,0.236215,-0.317831,-0.348863,0.210138,-0.098028,-0.306686,-0.34302,-0.884323,-1.482491,0.970552,1.612751,0.787369,0.329246,-0.198662,-0.245347,1.104649,0.341798,-0.188412,-0.451958,-0.06236,-0.649391,0.062784,0.132741,0.724391,0.685294,-0.193515,-0.192752,1.11586,0.693931,-0.186293,-0.189986,0.468035,0.181492,-0.354948,-0.393894,3,2.0,4.0,3.0,2.0,3.0
495,0.485085,0.323619,-0.197682,-0.666362,0.505098,-0.01064,-0.186668,-0.659795,0.154978,0.179637,-0.712483,-0.652659,0.419794,0.329246,-0.378649,-0.615092,0.439835,-0.00747,-0.60713,-0.609558,0.457729,0.180869,-0.355636,-0.601368,0.650756,0.159041,-0.675079,-0.666654,0.671174,0.168703,-0.665211,-0.662584,0.691889,0.181492,-0.414844,-0.446376,3,4.0,4.0,4.0,3.0,3.0
496,-0.764376,0.017705,-0.55813,-0.401779,-0.45352,0.688462,0.653462,0.184937,-0.141965,1.098182,1.210986,0.822492,-0.682928,0.37301,0.101317,0.018756,-0.151111,1.214967,0.888293,0.598708,-0.136658,1.22962,1.198494,0.604668,-0.085593,0.992274,0.709419,0.439117,-0.069968,1.21916,0.951139,0.807721,-0.054291,1.233342,0.962773,0.813184,0,2.0,3.0,0.0,0.0,0.0
497,-1.425855,-2.298502,2.025082,2.773215,-1.412137,-2.282722,1.73363,2.613541,-1.700916,-2.138594,1.751962,2.771798,-1.859166,-2.252823,2.081174,2.871071,-1.554608,-2.146735,1.725731,2.647507,-1.54833,-2.222517,2.095107,2.649684,-1.705561,-2.25295,2.033722,2.808625,-1.700481,-2.238594,1.669516,2.803136,-1.472032,-2.228996,1.68153,2.650043,1,4.0,5.0,5.0,3.0,1.0
498,1.367057,0.804341,0.943738,0.233219,1.095016,0.819544,0.173388,0.02655,0.8231,0.66078,-0.051291,-0.178503,1.375487,0.854412,0.821265,0.124397,1.104649,0.691066,0.290124,-0.084225,0.829222,0.530453,-0.475184,-0.444059,1.092566,0.685294,0.28805,-0.192752,0.745289,0.343779,-0.365887,-0.610073,0.169563,-0.169124,-1.313291,-1.076155,2,2.0,3.0,2.0,2.0,2.0
499,-0.984869,-1.511866,-0.918578,-0.666362,-1.264658,-1.758396,0.293407,0.924077,-1.700916,-2.357295,1.090769,2.66643,-0.756443,-1.290018,-1.038601,-0.562271,-0.742057,-1.535516,-0.547313,0.388575,-1.251136,-2.004027,0.660526,1.758267,-1.411021,-1.507425,-0.614884,0.228494,-1.626367,-2.019749,0.352491,1.700407,-1.994357,-2.360476,0.902877,2.440116,1,1.0,1.0,1.0,4.0,1.0
500,0.926071,0.323619,-0.43798,-0.24303,0.652577,-0.01064,-0.186668,-0.448612,-0.438908,-1.176309,0.549793,1.085912,0.713854,0.504301,-0.378649,-0.403809,0.735308,0.516432,-0.367863,-0.399425,0.160536,-0.25611,-0.355636,-0.181877,0.650756,0.378313,-0.374101,-0.350719,0.671174,0.212472,-0.126428,-0.137475,0.691889,0.225319,-0.354948,-0.341412,3,1.0,2.0,3.0,3.0,3.0
501,0.117596,0.148811,-0.618205,-0.825112,0.136399,-0.185416,-1.086807,-1.082161,0.154978,-0.170284,-0.8327,-1.07413,0.34628,-0.020865,-0.438644,-0.879195,0.070493,-0.00747,-0.42768,-0.872224,0.086237,0.006078,-0.654507,-0.653804,0.429852,0.202896,-0.554688,-0.771965,0.448832,0.343779,-0.126428,-0.40003,0.468035,0.225319,-0.354948,-0.551339,3,4.0,3.0,3.0,3.0,1.0
502,1.073066,0.498427,0.042617,-0.24303,0.800057,0.338911,-0.186668,-0.448612,0.8231,0.179637,-0.472049,-0.231187,0.713854,0.504301,-0.378649,-0.403809,0.735308,0.341798,-0.188412,-0.399425,0.457729,0.355661,-0.594733,-0.391622,0.945296,0.553731,-0.193515,-0.245408,0.671174,0.343779,-0.186293,-0.45254,0.691889,0.181492,-0.414844,-0.656302,3,3.0,5.0,2.0,4.0,1.0
503,-1.940339,-2.2548,2.025082,3.249464,-1.928316,-2.239028,2.333722,3.24709,-1.700916,-2.226075,2.353046,3.245954,-2.006196,-2.252823,1.841192,3.346457,-1.997817,-2.146735,1.845364,3.120307,-1.696927,-2.222517,1.85601,3.121611,-1.631926,-2.033678,1.190984,2.650658,-1.84871,-2.151056,1.489922,3.170712,-1.845121,-2.141341,1.801323,3.174859,1,0.0,0.0,1.0,1.0,1.0
504,1.367057,1.19766,0.703439,0.233219,1.684934,0.994319,0.713472,0.237733,1.416986,1.010702,0.730119,0.242968,1.375487,1.029468,1.121243,0.282859,1.400122,1.040333,0.828476,0.283508,1.42361,1.054828,0.540978,0.132741,1.387105,1.036129,0.82981,0.228494,1.782888,1.21916,0.59195,0.230101,1.811158,1.233342,0.603395,0.235886,2,2.0,0.0,2.0,0.0,2.0
505,-0.470385,-0.72523,-1.759624,-1.671777,-0.45352,-0.709742,-1.506872,-1.662914,-0.661615,-0.695167,-1.253459,-1.442918,-0.388869,-0.633559,-1.698554,-1.513043,-0.372716,-0.618688,-1.504385,-1.502624,-0.359554,-0.605693,-1.491346,-1.335476,-0.380132,-0.367211,-1.698404,-1.614457,-0.069968,-0.356526,-1.443454,-1.397737,-0.352763,-0.344432,-1.193498,-1.391045,5,0.0,5.0,5.0,2.0,5.0
506,0.117596,-0.375613,-0.858503,-0.613446,-0.45352,-1.277763,0.05337,0.501711,-1.552444,-2.007374,0.068926,1.138596,-0.241839,-0.195921,-1.158593,-1.037657,0.070493,-0.182104,-0.42768,-0.662091,0.383431,0.180869,-0.176313,-0.234313,0.135312,-0.45492,-1.457622,-1.193211,0.152375,-0.268987,-1.203994,-0.97765,0.468035,-0.08147,-0.774223,-0.551339,3,3.0,5.0,3.0,3.0,2.0
507,0.044099,0.017705,-0.618205,-0.348863,0.357618,0.207829,-0.606733,-0.501408,0.377685,0.048417,-0.592266,-0.494607,0.19925,0.066663,-0.798618,-0.773554,0.21823,0.254481,-0.547313,-0.346891,0.532028,0.093474,-0.295861,-0.339186,0.503487,0.334459,-0.193515,-0.456031,0.522946,0.343779,-0.485617,-0.662584,0.542653,0.006184,-0.714327,-0.656302,3,3.0,2.0,4.0,3.0,5.0
508,1.661048,0.848043,0.342991,0.021553,1.021276,0.688462,0.353416,-0.184633,1.045807,0.70452,0.129035,-0.178503,2.037121,1.379579,0.881261,0.388501,1.47399,1.214967,0.888293,0.230975,1.497908,1.01113,0.660526,0.027868,2.049819,1.211546,0.950202,0.597084,2.079345,1.21916,0.951139,0.597678,2.109629,1.233342,0.723188,0.445813,2,1.0,2.0,4.0,2.0,2.0
509,-1.27886,-1.511866,-1.399176,-1.248444,-0.969698,-1.321457,-0.906779,-1.029365,-0.958558,-1.482491,-0.892808,-0.652659,-0.976988,-1.552601,-1.638558,-1.196119,-0.963662,-1.535516,-1.2053,-0.977291,-0.731046,-1.261162,-1.013152,-0.548931,-0.895577,-1.332008,-1.277035,-0.929932,-1.181682,-1.494521,-1.263859,-0.505051,-1.397414,-1.483936,-0.594534,0.235886,4,4.0,2.0,4.0,4.0,1.0
510,1.073066,0.673235,-0.197682,-0.190113,0.431358,0.164136,-0.366695,-0.395816,-0.438908,-1.088829,0.30936,0.92786,0.934398,0.723121,0.041321,-0.245347,0.956912,0.56009,0.290124,-0.084225,0.977819,0.748942,0.062784,0.132741,1.018931,0.860711,0.348246,0.017871,1.041746,0.869008,0.352491,0.177591,1.73654,0.882725,0.902877,0.183404,3,3.0,4.0,0.0,3.0,3.0
511,-0.764376,-1.118548,-1.098802,-0.825112,-0.45352,-0.971906,-1.086807,-1.082161,-0.735851,-1.088829,-1.313567,-0.810711,-0.756443,-1.027434,-0.91861,-0.667912,-0.742057,-1.186248,-1.145483,-0.662091,-0.731046,-0.998975,-1.1327,-1.020858,-0.453767,-0.893464,-1.216839,-0.561342,-0.440539,-1.144368,-0.784941,-0.557562,-0.725852,-1.133319,-1.013809,-0.761265,4,4.0,4.0,3.0,4.0,4.0
512,-0.470385,-0.72523,-1.819698,-1.460111,-0.2323,-0.360191,-1.386853,-1.029365,-0.216201,-0.520206,-1.554001,-1.232182,-0.756443,-1.027434,-2.058528,-1.565863,-0.742057,-0.749664,-1.624018,-1.345024,-0.433852,-0.430902,-1.431571,-0.968422,-0.895577,-1.025027,-1.7586,-1.298522,-0.440539,-0.706678,-1.503318,-1.292715,-0.128909,-0.51974,-1.253394,-1.076155,5,5.0,0.0,5.0,5.0,5.0
513,-1.425855,-1.337058,-1.279026,-0.930945,-1.412137,-1.321457,-1.026798,-0.923774,-1.181266,-1.176309,-1.493892,-0.705343,-1.418077,-1.377545,-1.518567,-0.932016,-1.185267,-1.360882,-1.265117,-0.767158,-1.176837,-1.348558,-1.491346,-0.758677,-0.969212,-1.288154,-1.457622,-1.035244,-1.181682,-1.406983,-1.443454,-1.240204,-0.949706,-1.396281,-1.672669,-1.2336,4,4.0,4.0,3.0,0.0,4.0
514,-1.866841,-2.385906,1.48441,3.196547,-1.854576,-2.151641,1.793639,3.194294,-1.849387,-2.138594,1.511528,3.19327,-1.859166,-2.384115,2.201166,3.346457,-1.850081,-2.27771,2.204266,3.120307,-1.845523,-2.266215,2.214655,2.964302,-1.926465,-2.296804,2.394896,3.177216,-1.700481,-2.369901,2.028705,2.960669,-1.695885,-2.272822,2.040909,2.755006,1,3.0,2.0,3.0,1.0,1.0
515,-0.176394,-0.375613,-1.098802,-1.301361,-0.45352,-0.360191,-1.326844,-1.293344,-0.141965,0.004676,-0.8327,-0.810711,-0.241839,-0.195921,-1.158593,-1.24894,-0.22498,-0.356737,-1.145483,-1.029824,-0.210957,-0.343506,-1.371797,-1.230603,-0.159228,-0.104085,-0.79547,-0.982588,-0.144082,-0.268987,-1.203994,-0.97765,-0.128909,-0.432086,-1.433084,-1.181119,5,5.0,0.0,5.0,5.0,5.0
516,-0.396887,-0.463017,-0.798429,-0.560529,-0.084821,-0.098028,-0.546723,-0.765386,0.229214,0.485819,-0.772592,-0.547291,-0.09481,-0.020865,-0.738623,-0.667912,0.513703,0.341798,0.050856,-0.084225,0.532028,0.705245,0.301881,-0.077004,-0.159228,-0.498775,-1.337231,-1.0879,0.448832,0.168703,-0.186293,-0.189986,0.766507,0.707417,0.064327,-0.183967,3,3.0,2.0,5.0,3.0,3.0
517,0.485085,0.148811,-0.498055,-0.825112,0.136399,0.164136,-0.726751,-0.659795,0.526157,0.354598,-0.472049,-0.231187,0.419794,-0.020865,-1.098597,-1.090478,0.144362,-0.182104,-0.846398,-0.819691,0.160536,0.006078,-1.072926,-0.811113,0.356217,0.159041,-0.915862,-0.877277,0.671174,0.168703,-0.90467,-0.662584,0.393417,-0.169124,-0.894016,-1.023674,5,3.0,1.0,5.0,4.0,5.0
518,0.63208,0.585831,0.102692,0.021553,0.947536,0.819544,0.353416,0.237733,1.194278,1.010702,0.910444,0.40102,0.787369,0.460537,0.161312,0.018756,1.400122,0.996675,0.409758,0.230975,1.42361,1.01113,0.7203,0.447359,0.798026,0.509876,0.047268,-0.08744,1.412317,0.869008,0.532085,0.282612,1.438068,1.058033,0.842981,0.498294,2,3.0,5.0,4.0,2.0,3.0
519,-0.984869,-1.031144,-0.918578,-0.24303,-1.264658,-1.190375,-1.146816,-0.448612,-0.735851,-0.695167,-0.652375,-0.441923,-1.271047,-1.290018,-0.798618,0.018756,-1.48074,-1.666492,-0.786581,0.178442,-1.474031,-1.392256,-0.774055,0.027868,-1.631926,-1.507425,-1.036253,0.017871,-1.84871,-1.757135,-1.0244,0.230101,-1.397414,-1.615417,-1.013809,0.025959,4,4.0,5.0,1.0,4.0,4.0
520,-1.499353,-1.905184,0.342991,1.7678,-1.264658,-1.671008,0.353416,1.188056,-1.700916,-2.226075,1.511528,2.771798,-1.859166,-2.034003,1.181239,2.448506,-1.850081,-1.753808,0.349941,1.491774,-1.399733,-1.74184,0.660526,1.496085,-1.85283,-2.165241,0.950202,1.966133,-1.626367,-1.888442,0.951139,1.752918,-1.397414,-1.746898,0.423706,1.023111,1,1.0,5.0,0.0,1.0,5.0
521,1.661048,1.022851,0.823588,0.497802,2.053633,1.256483,1.133537,0.712894,2.382051,1.448104,1.391311,0.717124,1.375487,1.204523,0.821265,0.494142,1.769463,1.43326,1.127561,0.493642,2.092296,1.666599,1.437591,0.70954,1.90255,1.518527,1.070593,0.702396,2.227573,1.525543,1.370192,0.7027,1.960394,1.540131,1.382048,0.708221,2,0.0,2.0,2.0,2.0,2.0
522,1.073066,0.498427,0.042617,-0.24303,0.800057,0.513687,0.05337,-0.079042,1.120043,0.70452,0.30936,0.1376,0.713854,0.329246,-0.378649,-0.403809,0.735308,0.516432,-0.188412,-0.399425,1.126416,0.530453,0.062784,-0.181877,0.356217,-0.191794,-0.915862,-0.877277,0.967631,0.168703,-0.186293,-0.242497,0.99036,0.575936,0.064327,-0.236449,3,3.0,3.0,3.0,3.0,3.0
523,-0.911371,-0.900038,-0.618205,-0.348863,-0.674739,-0.709742,-1.266835,-0.923774,-0.438908,-0.345245,-1.253459,-1.07413,-0.903473,-1.246254,-1.038601,-0.562271,-0.889794,-1.055273,-1.504385,-0.767158,-0.656748,-0.736787,-1.013152,-0.915985,-0.969212,-1.15659,-0.976057,-0.824621,-0.959339,-1.144368,-0.964535,-0.662584,-0.949706,-0.82653,-0.953912,-0.813747,4,1.0,0.0,4.0,4.0,4.0
524,0.411587,-0.113401,-0.377906,-0.190113,-0.969698,-1.671008,0.353416,1.188056,-1.478209,-2.007374,0.910444,1.981539,1.449002,0.810648,0.341299,-0.139706,-0.151111,-0.531371,-0.60713,-0.136758,-1.399733,-1.74184,-0.116539,1.338776,2.049819,1.211546,0.950202,0.228494,0.819403,0.256241,-0.066563,-0.557562,-0.352763,-0.914184,-0.295052,0.025959,1,1.0,0.0,1.0,1.0,1.0
525,-0.764376,-0.550421,-1.5794,-1.460111,-0.45352,-0.534967,-1.566881,-1.240548,-0.438908,-0.345245,-1.554001,-1.232182,-0.168324,-0.458504,-1.638558,-1.354581,-0.446584,-0.57503,-1.444568,-1.345024,-0.136658,-0.430902,-1.192475,-1.178167,-0.453767,-0.542629,-1.7586,-1.45649,-0.440539,-0.531602,-1.742778,-1.292715,-0.42738,-0.51974,-1.253394,-1.286082,5,4.0,0.0,1.0,0.0,3.0
526,1.073066,0.97915,0.703439,0.233219,1.389975,1.212789,0.953509,0.448916,1.416986,1.229403,1.271094,0.242968,1.669547,1.248287,1.121243,0.494142,1.695595,1.040333,0.828476,0.493642,1.720804,1.054828,1.13872,0.29005,1.387105,1.036129,0.589028,0.491773,1.412317,1.044084,0.59195,0.230101,1.438068,1.058033,0.603395,0.235886,2,2.0,5.0,2.0,2.0,2.0
527,-1.719846,-2.167396,1.36426,2.244049,-1.412137,-2.151641,1.133537,2.243971,-1.403973,-2.051114,1.150877,2.40301,-1.565107,-2.165295,1.421222,2.237223,-1.554608,-2.015759,1.127561,2.227241,-1.54833,-2.135121,1.437591,2.230194,-1.484656,-2.165241,0.769615,1.860822,-1.255796,-2.151056,1.070868,2.067983,-1.472032,-2.141341,1.382048,1.862818,1,3.0,1.0,1.0,1.0,1.0
528,-1.27886,-1.293356,-0.55813,-0.560529,-1.264658,-1.277763,-1.206825,-0.765386,-1.255501,-1.132569,-1.19335,-0.968763,-1.418077,-1.333781,-1.038601,-0.932016,-1.185267,-1.186248,-1.504385,-0.714624,-1.176837,-1.30486,-1.013152,-0.496495,-1.190116,-1.375862,-1.277035,-0.771965,-1.181682,-1.363214,-1.503318,-0.767606,-1.397414,-1.352454,-1.253394,-0.91871,4,4.0,2.0,0.0,4.0,4.0
529,-0.984869,-1.424462,-1.939848,-1.407194,-1.190918,-1.539926,-1.926937,-1.398935,-0.958558,-1.26379,-1.19335,-1.021446,-1.050503,-1.421309,-1.938536,-1.724325,-1.03753,-1.404541,-1.743652,-1.502624,-1.02824,-1.654444,-1.730443,-1.492785,-0.969212,-1.507425,-1.578013,-1.245867,-0.959339,-1.494521,-1.802642,-1.60778,-0.949706,-1.615417,-1.792462,-1.600972,4,3.0,3.0,3.0,3.0,4.0
530,-0.396887,1.372468,1.544484,0.815302,-0.37978,1.387565,1.553602,1.029669,-0.364672,1.404364,1.571636,0.822492,-0.388869,1.423343,1.7212,1.075169,-0.372716,1.258626,1.725731,1.071508,-0.359554,1.448109,1.377816,0.866849,-0.159228,1.211546,1.431766,0.913019,-0.144082,1.21916,1.430057,0.912743,-0.128909,1.452477,1.441945,0.918148,0,0.0,4.0,4.0,0.0,0.0
531,-0.911371,-1.38076,-1.038727,-0.560529,-1.190918,-1.627314,-0.306686,0.607303,-1.62668,-2.138594,0.730119,1.770803,-1.197532,-1.552601,-0.49864,0.705425,-1.702344,-2.146735,1.127561,2.384841,-1.919822,-2.353611,1.377816,2.964302,-1.042846,-1.419717,-0.855666,-0.403375,-1.32991,-1.669597,0.292626,1.542874,-1.845121,-2.360476,1.741427,3.332304,1,2.0,1.0,1.0,1.0,1.0
532,-1.940339,-2.298502,1.724709,2.614465,-1.707096,-2.151641,1.133537,2.613541,-1.403973,-1.39501,0.850335,1.085912,-1.565107,-2.165295,1.421222,2.659789,-1.554608,-2.234051,1.725731,2.437374,-1.54833,-2.004027,1.437591,2.230194,-1.484656,-2.165241,1.070593,2.440035,-1.700481,-2.151056,1.370192,2.43556,-1.695885,-2.141341,1.382048,2.230189,1,1.0,2.0,1.0,1.0,1.0
533,1.514052,0.891745,0.763513,0.339052,1.242496,0.732156,0.533444,0.343324,1.268514,0.923221,0.549793,0.348336,1.301973,0.854412,0.641278,0.177218,1.326253,0.8657,0.888293,0.178442,1.720804,1.273318,1.198494,0.604668,1.46074,0.816857,0.890006,0.228494,1.486431,1.000315,0.891274,0.597678,1.811158,1.40865,1.501841,0.603258,2,2.0,0.0,2.0,2.0,2.0
534,-1.425855,-0.200805,-0.197682,-0.08428,-1.190918,-0.185416,-0.186668,-0.079042,-1.181266,0.004676,-0.171507,-0.231187,-1.565107,-0.370976,-0.618631,-0.192527,-1.333003,-0.356737,-0.188412,-0.189291,-1.325434,-0.4746,-0.594733,-0.391622,-1.484656,-0.718047,-0.675079,-0.666654,-1.478139,-0.706678,-0.90467,-0.45254,-1.472032,-0.51974,-0.414844,-0.236449,0,0.0,4.0,0.0,1.0,0.0
535,-0.690878,-0.113401,-0.55813,-0.190113,-0.084821,0.251523,0.413425,0.237733,-0.067729,0.66078,0.730119,0.453704,-0.388869,0.329246,0.821265,0.282859,-0.372716,0.516432,0.828476,0.283508,-0.06236,0.880036,0.839849,0.29005,-0.159228,0.860711,0.82981,0.491773,0.152375,0.869008,0.59195,0.492656,0.169563,0.882725,0.842981,0.498294,0,2.0,1.0,4.0,0.0,3.0
