x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,y,y_1,y_2,y_3,y_4
374,163.0,43.0,9.0,0.0,0.0,0.833335,0.433333,0.833335,0.611111,126.481,117.333,140.556,121.556,-27.4444,42.2222,-14.7778,140.556,0.165192,-2.28021,5,3.0,1.0,5.0,5.0
375,95.0,57.0,9.0,0.0,0.0,1.83333,3.41111,2.11111,1.71852,26.2963,24.6667,34.4444,19.7778,-4.88889,24.4444,-19.5556,34.4444,0.425691,-1.73902,0,2.0,0.0,0.0,1.0
376,139.0,109.0,9.0,0.0,0.0,0.888889,0.834444,0.277778,0.389682,29.4074,24.7778,37.1111,26.3333,-13.8889,23.1111,-9.22222,37.1111,0.331954,-2.22616,6,4.0,6.0,6.0,2.0
377,7.0,18.0,9.0,0.0,0.0,1.27778,0.729626,0.944445,0.374079,138.63,133.333,147.556,135.0,-15.8889,26.7778,-10.8889,147.556,0.0963522,-2.21461,5,6.0,0.0,4.0,5.0
378,149.0,185.0,9.0,0.0,0.0,1.55556,1.06805,3.05556,1.92546,49.3333,45.3333,59.5556,43.1111,-12.0,30.6667,-18.6667,59.5556,0.275889,-1.95277,4,0.0,6.0,0.0,4.0
379,180.0,179.0,9.0,0.0,0.0,2.27778,2.50741,4.55556,7.27407,35.4815,31.3333,44.1111,31.0,-12.4444,25.8889,-13.4444,44.1111,0.301166,-2.0752,4,0.0,4.0,4.0,4.0
380,62.0,224.0,9.0,0.0,0.0,0.944445,1.08355,2.33333,1.63299,14.6296,13.2222,11.4444,19.2222,-4.22222,-9.55556,13.7778,19.2222,0.408965,1.86019,3,3.0,3.0,2.0,3.0
381,140.0,161.0,9.0,0.0,0.0,0.277778,0.327731,0.777778,0.620633,15.7407,12.4444,14.3333,20.4444,-9.88889,-4.22222,14.1111,20.4444,0.390957,2.34513,3,3.0,3.0,5.0,3.0
382,159.0,138.0,9.0,0.0,0.0,0.166667,0.166667,0.333333,0.133333,2.66667,1.11111,5.88889,1.0,-4.66667,9.66667,-5.0,5.88889,0.826852,-2.07782,6,6.0,5.0,4.0,6.0
383,79.0,57.0,9.0,0.0,0.0,1.72222,1.61852,1.94444,1.97407,26.8148,24.0,36.2222,20.2222,-8.44444,28.2222,-19.7778,36.2222,0.440509,-1.83767,0,1.0,0.0,1.0,0.0
384,17.0,64.0,9.0,0.0,0.0,1.44444,1.36296,1.66667,1.42222,18.8889,17.5556,25.1111,14.0,-4.0,18.6667,-14.6667,25.1111,0.441092,-1.75551,0,0.0,0.0,0.0,6.0
385,83.0,81.0,9.0,0.0,0.0,0.444443,0.344265,0.722221,0.389682,59.4444,51.8889,74.4444,52.0,-22.6667,45.0,-22.3333,74.4444,0.307419,-2.09885,1,5.0,1.0,1.0,0.0
386,142.0,183.0,9.0,0.111111,0.0,1.0,0.869228,1.55556,1.48574,43.1852,40.2222,52.0,37.3333,-8.88889,26.4444,-17.5556,52.0,0.28154,-1.88773,4,6.0,2.0,4.0,4.0
387,107.0,129.0,9.0,0.0,0.0,0.555556,0.562963,0.888889,0.874074,6.66667,8.44444,7.55556,4.0,5.33333,2.66667,-8.0,8.44444,0.530556,-0.843904,0,0.0,0.0,4.0,0.0
388,18.0,138.0,9.0,0.0,0.0,0.888889,0.562963,0.833333,0.3,5.74074,7.33333,6.55556,3.33333,4.77778,2.44444,-7.22222,7.33333,0.543871,-0.862108,0,0.0,5.0,5.0,0.0
389,160.0,168.0,9.0,0.0,0.0,1.5,1.14988,0.666666,0.471404,25.1111,20.8889,23.0,31.4444,-12.6667,-6.33333,19.0,31.4444,0.335386,2.30212,3,3.0,2.0,4.0,3.0
390,143.0,89.0,9.0,0.0,0.0,2.66667,2.19089,0.333333,0.0,18.0,14.0,25.7778,14.2222,-12.0,23.3333,-11.3333,25.7778,0.459093,-2.11303,6,4.0,6.0,6.0,2.0
391,23.0,147.0,9.0,0.0,0.0,0.333333,0.133333,0.722222,0.418518,4.59259,4.11111,7.44444,2.22222,-1.44444,8.55556,-7.11111,7.66667,0.698445,-1.56175,0,0.0,1.0,4.0,0.0
392,163.0,210.0,9.0,0.0,0.0,1.55556,0.544331,1.5,0.960324,11.8519,9.33333,8.88889,17.3333,-7.55556,-8.88889,16.4444,17.3333,0.48874,2.04373,3,3.0,1.0,1.0,3.0
393,208.0,65.0,9.0,0.0,0.0,1.38889,1.23678,26.4444,25.5375,56.7037,52.6667,64.4444,53.0,-12.1111,23.2222,-11.1111,64.4444,0.19713,-1.97081,1,2.0,1.0,1.0,1.0
394,202.0,63.0,9.0,0.0,0.0,0.388889,0.327731,0.444445,0.272166,6.07407,4.0,10.5556,3.66667,-6.22222,13.4444,-7.22222,10.5556,0.653535,-2.04457,6,6.0,3.0,3.0,6.0
395,166.0,180.0,9.0,0.0,0.0,1.44444,1.58519,7.33333,45.9556,31.4444,28.6667,37.7778,27.8889,-8.33333,19.0,-10.6667,37.7778,0.252953,-2.02103,4,4.0,6.0,4.0,5.0
396,204.0,131.0,9.0,0.0,0.0,0.111111,0.172133,0.111111,0.172133,0.222222,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.666667,-2.0944,6,6.0,6.0,4.0,6.0
397,86.0,155.0,9.0,0.0,0.0,4.27778,10.5519,5.38889,60.2407,8.74074,6.66667,12.8889,6.66667,-6.22222,12.4444,-6.22222,12.8889,0.392385,-2.0793,6,2.0,6.0,1.0,6.0
398,12.0,56.0,9.0,0.222222,0.0,1.22222,0.207407,1.33333,1.02222,19.8519,19.4444,25.4444,14.6667,-1.22222,16.7778,-15.5556,25.4444,0.422689,-1.62221,0,0.0,0.0,0.0,0.0
399,225.0,36.0,9.0,0.0,0.0,0.444445,0.272166,0.388889,0.327731,7.92593,5.0,13.6667,5.11111,-8.77778,17.2222,-8.44444,13.6667,0.634921,-2.1073,6,6.0,2.0,4.0,6.0
400,86.0,193.0,9.0,0.0,0.0,3.27778,1.65216,2.22222,1.80944,61.4074,53.6667,76.5556,54.0,-23.2222,45.4444,-22.2222,76.5556,0.299579,-2.10937,4,4.0,4.0,4.0,3.0
401,38.0,116.0,9.0,0.0,0.0,0.944445,0.240741,1.22222,1.0963,2.81481,0.555556,5.66667,2.22222,-6.77778,8.55556,-1.77778,5.66667,0.912698,-2.42026,2,2.0,0.0,0.0,2.0
402,138.0,137.0,9.0,0.111111,0.0,1.66667,1.77778,1.0,0.177777,7.62963,3.11111,13.8889,5.88889,-13.5556,18.7778,-5.22222,13.8889,0.779866,-2.36078,2,2.0,5.0,4.0,2.0
403,189.0,184.0,9.0,0.0,0.111111,1.66667,0.843274,2.77778,2.00739,50.5926,45.8889,62.3333,43.5556,-14.1111,35.2222,-21.1111,62.3333,0.300945,-1.96448,4,2.0,4.0,4.0,4.0
404,202.0,193.0,9.0,0.0,0.0,1.11111,0.750308,3.38889,2.48924,41.7037,37.8889,50.6667,36.5556,-11.4444,26.8889,-15.4444,50.6667,0.278387,-1.993,4,4.0,4.0,4.0,4.0
405,207.0,115.0,9.0,0.0,0.0,1.05556,0.32963,0.166667,0.0333333,1.22222,0.444444,2.88889,0.333333,-2.33333,5.0,-2.66667,2.88889,0.933333,-2.06554,6,6.0,6.0,4.0,6.0
406,90.0,122.0,9.0,0.111111,0.0,1.66667,1.39841,1.16667,0.691215,16.1852,10.2222,25.3333,13.0,-17.8889,27.4444,-9.55556,25.3333,0.584744,-2.24727,2,2.0,2.0,2.0,6.0
407,142.0,111.0,9.0,0.0,0.0,1.11111,0.45542,0.555555,0.344265,28.7407,24.5556,35.8889,25.7778,-12.5556,21.4444,-8.88889,35.8889,0.315484,-2.20267,6,0.0,6.0,6.0,0.0
408,127.0,118.0,9.0,0.0,0.0,11.5556,10.23,0.833334,0.691215,34.3333,30.7778,41.6667,30.5556,-10.6667,22.0,-11.3333,41.6667,0.293949,-2.07767,1,1.0,1.0,1.0,1.0
409,95.0,131.0,9.0,0.0,0.0,0.555555,0.162963,1.33333,0.711111,5.33333,6.88889,6.11111,3.0,4.66667,2.33333,-7.0,7.22222,0.592813,-0.850783,0,0.0,3.0,0.0,0.0
410,25.0,208.0,9.0,0.0,0.0,5.72222,4.84156,6.33333,3.55278,55.6296,48.2222,70.3333,48.3333,-22.2222,44.1111,-21.8889,70.3333,0.320595,-2.09458,4,3.0,4.0,4.0,4.0
411,16.0,246.0,9.0,0.111111,0.0,2.38889,1.08518,1.72222,1.75185,9.40741,9.55556,10.1111,8.55556,0.444444,2.11111,-2.55556,10.3333,0.163351,-1.19056,3,3.0,4.0,0.0,3.0
412,120.0,124.0,9.0,0.0,0.0,9.0,112.578,11.1667,184.522,53.7778,49.0,64.4444,47.8889,-14.3333,32.0,-17.6667,64.4444,0.261246,-2.01738,1,6.0,0.0,2.0,1.0
413,216.0,17.0,9.0,0.0,0.0,0.666665,0.5164,1.27778,1.02017,126.148,115.0,141.889,121.556,-33.4444,47.2222,-13.7778,141.889,0.189464,-2.34842,5,5.0,5.0,2.0,5.0
414,63.0,203.0,9.0,0.0,0.0,4.27778,3.79131,3.44444,4.03687,58.4815,52.4444,71.6667,51.3333,-18.1111,39.5556,-21.4444,71.6667,0.287107,-2.03464,4,3.0,4.0,4.0,4.0
415,177.0,126.0,9.0,0.0,0.0,0.444444,0.118519,0.611111,0.418519,5.40741,7.66667,5.66667,2.88889,6.77778,0.777778,-7.55556,7.66667,0.623016,-0.612886,0,0.0,0.0,0.0,0.0
416,3.0,21.0,9.0,0.0,0.0,0.444445,0.607407,1.22222,0.118518,130.148,120.778,143.222,126.444,-28.1111,39.2222,-11.1111,143.222,0.15668,-2.35718,5,5.0,5.0,3.0,5.0
417,187.0,106.0,9.0,0.0,0.0,4.05556,12.3296,7.0,53.2444,37.7037,34.1111,45.7778,33.2222,-10.7778,24.2222,-13.4444,45.7778,0.270907,-2.01018,1,3.0,1.0,1.0,6.0
418,131.0,144.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,2.0,5.0,6.0
419,173.0,67.0,9.0,0.0,0.0,1.11111,1.24127,0.222222,0.344265,0.740741,0.777778,1.11111,0.333333,0.111111,1.11111,-1.22222,1.11111,0.231481,-1.51268,6,6.0,5.0,2.0,6.0
420,103.0,64.0,9.0,0.0,0.0,0.666667,0.699205,1.33333,0.918936,108.778,96.3333,126.222,103.778,-37.3333,52.3333,-15.0,126.222,0.236797,-2.35544,5,5.0,5.0,5.0,5.0
421,156.0,49.0,9.0,0.0,0.0,1.05555,0.574134,1.22222,0.544332,38.037,35.6667,44.1111,34.3333,-7.11111,18.2222,-11.1111,44.1111,0.221187,-1.94975,1,2.0,1.0,1.0,5.0
422,113.0,123.0,9.0,0.111111,0.0,1.44444,0.620633,1.94444,1.7181,59.3333,51.8889,73.7778,52.3333,-22.3333,43.3333,-21.0,73.7778,0.299164,-2.11194,1,1.0,1.0,1.0,2.0
423,94.0,80.0,9.0,0.0,0.0,2.16667,1.1879,0.833334,0.505525,58.3333,51.2222,72.1111,51.6667,-21.3333,41.3333,-20.0,72.1111,0.290834,-2.11635,1,3.0,1.0,1.0,4.0
424,77.0,177.0,9.0,0.0,0.0,1.33333,1.33333,2.16667,1.97484,48.4074,44.2222,59.3333,41.6667,-12.5556,32.7778,-20.2222,59.3333,0.297431,-1.94042,4,3.0,4.0,4.0,2.0
425,219.0,133.0,9.0,0.0,0.0,0.833333,0.300001,0.444445,0.0296297,9.85185,6.22222,16.6667,6.66667,-10.8889,20.4444,-9.55556,16.6667,0.627269,-2.13874,6,6.0,1.0,0.0,6.0
426,19.0,184.0,9.0,0.0,0.0,0.555555,0.344265,0.833333,0.62361,14.2222,12.3333,11.0,19.3333,-5.66667,-9.66667,15.3333,19.3333,0.431152,1.93789,3,3.0,0.0,5.0,6.0
427,98.0,144.0,9.0,0.0,0.0,0.222222,0.0296296,0.333333,0.0888889,1.0,0.0,3.0,0.0,-3.0,6.0,-3.0,3.0,1.0,-2.0944,2,2.0,5.0,5.0,2.0
428,45.0,67.0,9.0,0.0,0.0,0.666667,0.298141,1.05555,0.646929,64.7407,57.1111,80.4444,56.6667,-22.8889,47.1111,-24.2222,80.4444,0.298145,-2.07666,1,4.0,1.0,1.0,1.0
429,67.0,71.0,9.0,0.0,0.0,1.66667,0.888891,1.5,0.299998,125.963,115.556,140.889,121.444,-31.2222,44.7778,-13.5556,140.889,0.179672,-2.33976,5,5.0,6.0,3.0,5.0
430,93.0,46.0,9.0,0.0,0.0,2.11111,1.62963,1.77778,1.80741,126.037,116.0,141.0,121.111,-30.1111,44.8889,-14.7778,141.0,0.177195,-2.30444,5,5.0,5.0,6.0,5.0
431,69.0,139.0,9.0,0.0,0.0,2.83333,1.77326,2.11111,1.66889,18.0741,16.0,22.5556,15.6667,-6.22222,13.4444,-7.22222,23.8889,0.386612,-1.70283,2,2.0,5.0,5.0,6.0
432,5.0,92.0,9.0,0.0,0.0,1.33333,0.488889,2.16667,1.27778,18.7037,18.7778,23.7778,13.5556,0.222222,15.2222,-15.4444,23.7778,0.42886,-1.5483,0,5.0,0.0,0.0,0.0
433,131.0,15.0,9.0,0.111111,0.0,0.888891,1.05185,1.88889,2.16297,130.148,119.667,145.333,125.444,-31.4444,45.5556,-14.1111,145.333,0.176494,-2.32497,5,5.0,2.0,6.0,5.0
434,183.0,66.0,9.0,0.0,0.0,1.27778,0.82776,2.55556,1.89346,42.1111,41.5556,45.8889,38.8889,-1.66667,11.3333,-9.66667,45.8889,0.152009,-1.68385,1,0.0,1.0,1.0,5.0
435,30.0,102.0,9.0,0.0,0.0,1.22222,0.118518,1.33333,0.8,20.2593,20.3333,25.0,15.4444,0.222222,14.2222,-14.4444,25.0,0.381059,-1.5551,0,0.0,0.0,0.0,0.0
436,90.0,134.0,9.0,0.0,0.0,0.555556,0.340741,1.05556,0.374074,2.66667,1.0,6.11111,0.888889,-5.0,10.3333,-5.33333,6.11111,0.876102,-2.07124,6,6.0,2.0,2.0,6.0
437,189.0,141.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,3.0,0.0,4.0
438,107.0,191.0,9.0,0.0,0.0,3.72222,2.99938,2.88889,2.78621,62.037,54.4444,78.1111,53.5556,-22.7778,48.2222,-25.4444,78.1111,0.314683,-2.05611,4,6.0,4.0,4.0,1.0
439,44.0,123.0,9.0,0.0,0.0,1.05556,0.996296,1.0,0.844444,1.48148,0.222222,3.66667,0.555556,-3.77778,6.55556,-2.77778,3.66667,0.961905,-2.16176,2,2.0,2.0,3.0,2.0
440,167.0,135.0,9.0,0.0,0.0,0.611111,0.107407,0.611111,0.151852,31.1852,24.0,43.1111,26.4444,-21.5556,35.7778,-14.2222,43.1111,0.443136,-2.2278,6,6.0,6.0,6.0,3.0
441,36.0,243.0,9.0,0.111111,0.0,1.88889,1.85185,2.0,0.71111,13.3333,9.88889,12.1111,18.0,-10.3333,-3.66667,14.0,18.0,0.452229,2.36831,3,3.0,3.0,0.0,3.0
442,145.0,163.0,9.0,0.0,0.0,3.11111,13.4963,18.6667,27.2445,39.4444,34.0,47.7778,36.5556,-16.3333,25.0,-8.66667,48.1111,0.281536,-2.42532,4,4.0,4.0,4.0,2.0
443,193.0,66.0,9.0,0.111111,0.0,1.38889,1.44074,0.888888,0.607411,95.1111,80.6667,118.778,85.8889,-43.3333,71.0,-27.6667,118.778,0.320664,-2.2357,5,5.0,2.0,2.0,5.0
444,230.0,98.0,9.0,0.0,0.0,0.388889,0.151852,0.388889,0.0629629,1.40741,0.0,4.11111,0.111111,-4.22222,8.11111,-3.88889,4.11111,1.0,-2.11372,2,2.0,2.0,5.0,2.0
445,225.0,22.0,9.0,0.0,0.0,0.833333,0.255559,0.722221,0.107409,137.963,133.0,147.0,133.889,-14.8889,27.1111,-12.2222,147.0,0.095184,-2.1583,5,5.0,3.0,5.0,5.0
446,162.0,14.0,9.0,0.0,0.0,0.944445,0.53403,0.611113,0.712327,112.741,99.0,130.667,108.556,-41.2222,53.7778,-12.5556,130.667,0.242294,-2.40897,5,5.0,4.0,5.0,6.0
447,155.0,140.0,9.0,0.0,0.0,0.444444,0.118519,0.666667,0.0888889,5.0,6.55556,5.55556,2.88889,4.66667,1.66667,-6.33333,6.66667,0.564153,-0.783647,0,0.0,1.0,6.0,0.0
448,38.0,41.0,9.0,0.111111,0.0,1.77778,1.67407,1.66667,1.77778,22.4815,20.7778,29.7778,16.8889,-5.11111,21.8889,-16.7778,29.7778,0.432047,-1.77166,0,0.0,0.0,0.0,6.0
449,9.0,180.0,9.0,0.0,0.0,1.16667,0.722649,1.16667,0.983192,22.5556,17.4444,22.0,28.2222,-15.3333,-1.66667,17.0,28.2222,0.381429,2.54166,3,3.0,0.0,3.0,3.0
450,168.0,13.0,9.0,0.111111,0.0,1.33333,0.444445,1.33333,0.400002,130.407,119.667,145.444,126.111,-32.2222,45.1111,-12.8889,145.444,0.177191,-2.35524,5,5.0,1.0,4.0,5.0
451,96.0,80.0,9.0,0.111111,0.0,1.55556,4.16296,2.5,1.9,26.0,24.0,34.4444,19.5556,-6.0,25.3333,-19.3333,34.4444,0.432471,-1.77359,0,0.0,0.0,5.0,6.0
452,76.0,116.0,9.0,0.0,0.0,0.833333,0.433334,0.166667,0.0777777,16.8519,13.5556,23.2222,13.7778,-9.88889,19.1111,-9.22222,23.2222,0.420839,-2.12118,6,1.0,6.0,6.0,2.0
453,243.0,41.0,9.0,0.0,0.0,1.0,0.355559,0.277779,0.151852,135.222,128.444,145.889,131.333,-20.3333,32.0,-11.6667,145.889,0.119532,-2.27023,5,5.0,4.0,1.0,5.0
454,108.0,75.0,9.0,0.111111,0.0,0.666667,0.471403,11.1111,10.0148,116.704,105.889,133.0,111.222,-32.4444,48.8889,-16.4444,133.0,0.20299,-2.29549,5,5.0,2.0,6.0,5.0
455,94.0,246.0,9.0,0.0,0.0,2.33333,1.61933,2.72222,0.772202,22.8148,18.8889,19.6667,29.8889,-11.7778,-9.44444,21.2222,29.8889,0.3748,2.15891,3,3.0,3.0,4.0,3.0
456,105.0,65.0,9.0,0.0,0.0,0.944443,0.611618,1.5,1.22474,123.0,111.667,140.0,117.333,-34.0,51.0,-17.0,140.0,0.202365,-2.30399,5,5.0,0.0,2.0,2.0
457,219.0,132.0,9.0,0.0,0.0,1.44444,0.655462,1.11111,0.75031,35.2222,29.5556,45.6667,30.4444,-17.0,31.3333,-14.3333,45.6667,0.354746,-2.14697,1,5.0,1.0,1.0,0.0
458,169.0,102.0,9.0,0.0,0.0,1.0,0.355555,0.888889,0.296295,58.2222,53.4444,69.6667,51.5556,-14.3333,34.3333,-20.0,69.6667,0.25976,-1.98558,1,1.0,1.0,1.0,0.0
459,13.0,73.0,9.0,0.0,0.0,1.38889,0.72963,2.61111,3.12963,19.0741,19.2222,24.1111,13.8889,0.444444,15.1111,-15.5556,24.1111,0.421504,-1.52425,0,3.0,0.0,0.0,3.0
460,198.0,183.0,9.0,0.0,0.0,1.05555,1.18165,3.38889,1.59745,54.037,48.8889,66.5556,46.6667,-15.4444,37.5556,-22.1111,66.5556,0.298622,-1.97496,4,5.0,4.0,4.0,4.0
461,163.0,166.0,9.0,0.0,0.0,1.77778,1.0963,2.44444,1.05185,16.963,12.3333,16.3333,22.2222,-13.8889,-1.88889,15.7778,22.2222,0.446214,2.51583,3,3.0,3.0,6.0,3.0
462,47.0,189.0,9.0,0.0,0.0,2.27778,4.55185,5.88889,14.6074,29.6296,26.7778,36.5556,25.5556,-8.55556,20.7778,-12.2222,36.5556,0.297413,-1.95457,4,4.0,4.0,0.0,3.0
463,23.0,85.0,9.0,0.0,0.0,1.44444,1.05185,1.77778,0.962963,17.963,18.8889,21.8889,13.1111,2.77778,11.7778,-14.5556,21.8889,0.399751,-1.38687,0,0.0,0.0,0.0,0.0
464,38.0,71.0,9.0,0.0,0.0,0.722221,0.490655,0.888888,0.720081,122.185,111.444,138.333,116.778,-32.2222,48.4444,-16.2222,138.333,0.194316,-2.3012,5,4.0,2.0,5.0,5.0
465,198.0,185.0,9.0,0.0,0.0,1.33333,1.22927,2.5,1.65664,50.2222,45.4444,61.3333,43.8889,-14.3333,33.3333,-19.0,61.3333,0.285554,-2.00718,4,4.0,4.0,4.0,6.0
466,240.0,190.0,9.0,0.0,0.0,1.55556,0.750309,1.33333,1.09545,20.1111,15.8889,17.5556,26.8889,-12.6667,-7.66667,20.3333,26.8889,0.409309,2.25223,3,3.0,2.0,4.0,3.0
467,158.0,76.0,9.0,0.0,0.0,0.833333,0.658281,3.27778,3.06534,34.8519,31.8889,42.0,30.6667,-8.88889,21.4444,-12.5556,42.0,0.27031,-1.9815,1,1.0,1.0,1.0,4.0
468,133.0,102.0,9.0,0.0,0.111111,22.0556,374.596,29.8889,488.03,44.037,37.4444,52.6667,42.0,-19.7778,25.8889,-6.11111,52.6667,0.397892,-2.41682,2,1.0,2.0,2.0,6.0
469,2.0,96.0,9.0,0.0,0.0,3.83333,13.2778,2.33333,7.51111,5.22222,2.11111,9.77778,3.77778,-9.33333,13.6667,-4.33333,9.77778,0.824784,-2.33069,2,2.0,3.0,3.0,2.0
470,239.0,122.0,9.0,0.0,0.0,0.277778,0.0629629,0.333333,0.177778,5.55556,7.0,6.66667,3.0,4.33333,3.33333,-7.66667,7.22222,0.581349,-0.953435,0,0.0,0.0,3.0,0.0
471,86.0,197.0,9.0,0.111111,0.111111,1.61111,1.45169,1.27778,1.10386,63.2222,56.2222,77.7778,55.6667,-21.0,43.6667,-22.6667,77.7778,0.285333,-2.06802,4,3.0,4.0,4.0,1.0
472,81.0,98.0,9.0,0.111111,0.0,1.22222,0.42963,1.88889,3.22963,20.8889,21.0,25.8889,15.7778,0.333333,15.0,-15.3333,25.8889,0.389147,-1.52889,0,4.0,0.0,0.0,0.0
473,140.0,34.0,9.0,0.0,0.0,0.499999,0.122222,0.888887,0.207408,105.481,91.2222,127.333,97.8889,-42.7778,65.5556,-22.7778,127.333,0.283524,-2.28664,5,3.0,5.0,1.0,5.0
474,127.0,143.0,9.0,0.0,0.0,1.5,0.122222,0.888889,0.607407,4.18518,0.888889,9.44444,2.22222,-9.88889,15.7778,-5.88889,9.44444,0.915376,-2.25741,2,1.0,6.0,2.0,2.0
475,186.0,173.0,9.0,0.0,0.0,1.44444,0.829631,2.11111,1.98519,17.1481,13.5556,15.5556,22.3333,-10.7778,-4.77778,15.5556,22.3333,0.396433,2.33274,3,3.0,6.0,5.0,3.0
476,109.0,111.0,9.0,0.0,0.0,1.44444,1.08866,1.5,1.47196,57.7778,51.3333,71.6667,50.3333,-19.3333,41.6667,-22.3333,71.6667,0.298892,-2.04516,1,5.0,5.0,1.0,6.0
477,243.0,48.0,9.0,0.0,0.0,1.22222,0.207406,1.27778,1.26297,134.852,127.556,146.111,130.889,-21.8889,33.7778,-11.8889,146.111,0.126968,-2.27843,5,5.0,6.0,0.0,5.0
478,120.0,108.0,9.0,0.0,0.0,4.61111,3.49868,1.66667,1.56347,58.0741,52.6667,69.5556,52.0,-16.2222,34.4444,-18.2222,69.5556,0.252458,-2.05387,1,1.0,1.0,1.0,3.0
479,85.0,223.0,9.0,0.111111,0.0,1.77778,1.04704,1.94444,1.51168,14.7407,12.6667,11.5556,20.0,-6.22222,-9.55556,15.7778,20.0,0.423123,1.96654,3,3.0,3.0,1.0,3.0
480,110.0,189.0,9.0,0.0,0.0,1.0,0.666667,1.22222,1.18634,12.9259,10.8889,9.22222,18.6667,-6.11111,-11.1111,17.2222,18.6667,0.508139,1.91086,3,3.0,2.0,1.0,3.0
481,157.0,57.0,9.0,0.0,0.0,1.22222,0.474073,1.22222,0.829626,124.704,114.222,139.667,120.222,-31.4444,44.8889,-13.4444,139.667,0.182073,-2.34019,5,5.0,5.0,4.0,5.0
482,134.0,54.0,9.0,0.0,0.0,0.611112,0.646931,1.22222,1.0037,124.37,112.667,141.333,119.111,-35.1111,50.8889,-15.7778,141.333,0.202708,-2.32866,5,5.0,5.0,0.0,5.0
483,134.0,29.0,9.0,0.0,0.0,0.777777,0.403687,0.444443,0.403686,112.074,98.5556,130.556,107.111,-40.5556,55.4444,-14.8889,130.556,0.245093,-2.37321,5,5.0,4.0,5.0,5.0
484,202.0,21.0,9.0,0.0,0.0,0.333333,0.365148,5.22222,2.61336,40.7407,37.1111,49.3333,35.7778,-10.8889,25.7778,-14.8889,49.3333,0.274519,-1.99081,1,0.0,1.0,1.0,1.0
485,93.0,236.0,9.0,0.111111,0.0,1.77778,2.6963,2.0,0.933333,12.5185,9.55556,10.7778,17.2222,-8.88889,-5.22222,14.1111,17.2222,0.447247,2.2672,3,3.0,5.0,6.0,3.0
486,47.0,175.0,9.0,0.0,0.0,1.33333,0.788811,1.16667,0.888194,23.7407,18.6667,23.7778,28.7778,-15.2222,0.111111,15.1111,28.7778,0.351487,2.63016,3,3.0,1.0,4.0,3.0
487,127.0,120.0,9.0,0.111111,0.0,1.66667,0.844445,3.22222,4.02963,23.6667,22.1111,30.4444,18.4444,-4.66667,20.3333,-15.6667,30.4444,0.394863,-1.76489,0,6.0,0.0,6.0,0.0
488,114.0,102.0,9.0,0.0,0.0,1.11111,1.22963,1.16667,0.877778,4.03704,1.0,8.44444,2.66667,-9.11111,13.2222,-4.11111,8.44444,0.891218,-2.31611,2,2.0,2.0,0.0,3.0
489,134.0,148.0,9.0,0.0,0.0,0.111111,0.172133,0.0555556,0.136083,0.037037,0.0,0.111111,0.0,-0.111111,0.222222,-0.111111,0.111111,0.111111,-2.0944,6,6.0,6.0,5.0,6.0
490,4.0,40.0,9.0,0.0,0.0,1.33333,2.71111,1.11111,2.11852,17.1852,15.6667,23.3333,12.5556,-4.55556,18.4444,-13.8889,23.3333,0.46306,-1.7836,0,0.0,0.0,0.0,3.0
491,178.0,128.0,9.0,0.0,0.0,0.444444,0.340741,0.888889,0.207407,5.92593,7.88889,6.44444,3.44444,5.88889,1.55556,-7.44444,7.88889,0.563713,-0.7213,0,0.0,1.0,6.0,0.0
492,235.0,22.0,9.0,0.0,0.0,1.16667,0.388882,1.0,0.488884,137.63,132.111,147.889,132.889,-16.5556,30.7778,-14.2222,147.889,0.109655,-2.1462,5,5.0,5.0,6.0,5.0
493,176.0,187.0,9.0,0.0,0.0,1.77778,1.60093,2.33333,2.0221,54.7778,49.0,68.0,47.3333,-17.3333,39.6667,-22.3333,68.0,0.304126,-2.00961,4,1.0,4.0,4.0,4.0
494,96.0,138.0,9.0,0.0,0.0,0.722222,0.64693,0.944444,0.712326,1.14815,0.111111,2.77778,0.555556,-3.11111,4.88889,-1.77778,2.77778,0.977778,-2.21924,2,3.0,5.0,2.0,1.0
495,252.0,27.0,9.0,0.0,0.0,1.27778,0.596293,0.999997,0.577774,136.296,130.333,145.556,133.0,-17.8889,27.7778,-9.88889,145.556,0.10447,-2.26413,5,5.0,2.0,6.0,5.0
496,103.0,237.0,9.0,0.0,0.0,1.0,0.444444,0.555555,0.474074,8.0,6.55556,5.66667,11.7778,-4.33333,-7.0,11.3333,11.7778,0.522999,1.9465,3,3.0,6.0,2.0,3.0
497,70.0,71.0,9.0,0.111111,0.0,2.11111,1.80741,2.83333,2.07778,22.7778,21.8889,29.6667,16.7778,-2.66667,20.6667,-18.0,29.6667,0.43357,-1.66796,0,4.0,0.0,0.0,5.0
498,234.0,164.0,9.0,0.0,0.0,0.5,0.211111,3.0,8.04445,13.6667,11.6667,15.0,14.3333,-6.0,4.0,2.0,16.8889,0.29915,2.87512,3,3.0,4.0,2.0,3.0
